"","site_id","timestamp","building_id","meter_reading","primary_use","square_feet","air_temperature","cloud_coverage","dew_temperature","sea_level_pressure","wind_direction","wind_speed"
"30548",2,"2016-05-13",213,98.9114583333333,"Education",49662,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30549",2,"2016-05-13",253,2.9307,"Education",65907,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30550",2,"2016-05-13",184,10.1353541666667,"Education",34171,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30551",2,"2016-05-13",201,17.0958166666667,"Education",219608,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30553",2,"2016-05-13",166,54.3402625,"Lodging/residential",553210,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30554",2,"2016-05-13",192,31.0310352941176,"Education",151637,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30555",2,"2016-05-13",246,98.1787833333333,"Office",202435,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30557",2,"2016-05-13",249,85.1127125,"Entertainment/public assembly",179449,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30562",2,"2016-05-13",220,3.5412625,"Education",122592,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30563",2,"2016-05-13",203,61.9112375,"Lodging/residential",63348,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30564",2,"2016-05-13",179,7.4488625,"Food sales and service",24867,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30566",2,"2016-05-13",190,15.2641333333333,"Education",137040,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30567",2,"2016-05-13",169,221.268625,"Education",179559,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30570",2,"2016-05-13",221,50.9210875,"Education",204349,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30572",2,"2016-05-13",247,52.997025,"Education",64560,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30574",2,"2016-05-13",175,8.42577916666667,"Education",111635,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30575",2,"2016-05-13",210,2.8085875,"Education",71248,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30576",2,"2016-05-13",263,2.0759125,"Education",87673,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30577",2,"2016-05-13",224,20.7592083333333,"Education",272278,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30580",2,"2016-05-13",167,2.9307,"Lodging/residential",86323,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30581",2,"2016-05-13",240,3.0528125,"Lodging/residential",111304,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30583",2,"2016-05-13",209,165.9515,"Education",193294,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30585",2,"2016-05-13",226,11.3564666666667,"Office",74180,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30588",2,"2016-05-13",248,26.132175,"Education",24643,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30589",2,"2016-05-13",168,74.7331083333333,"Education",183460,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30591",2,"2016-05-13",225,33.3368125,"Lodging/residential",216526,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30592",2,"2016-05-13",284,3.54127916666667,"Entertainment/public assembly",230259,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30593",2,"2016-05-13",177,1.95380833333333,"Entertainment/public assembly",167066,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30594",2,"2016-05-13",236,10.5017125,"Entertainment/public assembly",144086,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30596",2,"2016-05-13",239,23.2014458333333,"Lodging/residential",106440,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30597",2,"2016-05-13",232,39.0761,"Entertainment/public assembly",24345,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30598",2,"2016-05-13",260,30.8945583333333,"Education",126985,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30599",2,"2016-05-13",234,15.9968375,"Education",179167,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30601",2,"2016-05-13",215,5.8614,"Lodging/residential",36406,31.4625,1.41666666666667,-0.666666666666667,1010.84583333333,180.869565217391,2.45
"30602",2,"2016-05-14",179,6.105625,"Food sales and service",24867,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30603",2,"2016-05-14",224,21.4918708333333,"Education",272278,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30604",2,"2016-05-14",209,153.496,"Education",193294,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30606",2,"2016-05-14",212,250.209416666667,"Education",327256,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30607",2,"2016-05-14",201,17.4621666666667,"Education",219608,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30608",2,"2016-05-14",244,2.19802916666667,"Education",95717,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30610",2,"2016-05-14",248,23.201475,"Education",24643,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30616",2,"2016-05-14",239,23.5677833333333,"Lodging/residential",106440,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30618",2,"2016-05-14",247,51.8980083333333,"Education",64560,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30620",2,"2016-05-14",175,7.69310833333333,"Education",111635,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30623",2,"2016-05-14",253,2.9307,"Education",65907,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30624",2,"2016-05-14",232,38.2213125,"Entertainment/public assembly",24345,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30626",2,"2016-05-14",263,2.8085875,"Education",87673,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30629",2,"2016-05-14",246,98.0567166666667,"Office",202435,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30630",2,"2016-05-14",225,33.0925875,"Lodging/residential",216526,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30632",2,"2016-05-14",249,84.3800333333333,"Entertainment/public assembly",179449,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30633",2,"2016-05-14",234,14.5314833333333,"Education",179167,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30634",2,"2016-05-14",167,2.9307,"Lodging/residential",86323,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30635",2,"2016-05-14",168,62.1554625,"Education",183460,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30636",2,"2016-05-14",166,49.9442083333333,"Lodging/residential",553210,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30637",2,"2016-05-14",203,60.812225,"Lodging/residential",63348,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30638",2,"2016-05-14",169,178.284833333333,"Education",179559,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30639",2,"2016-05-14",226,11.1122416666667,"Office",74180,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30641",2,"2016-05-14",190,18.1948625,"Education",137040,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30644",2,"2016-05-14",184,7.2046375,"Education",34171,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30645",2,"2016-05-14",213,97.5682125,"Education",49662,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30646",2,"2016-05-14",215,5.8614,"Lodging/residential",36406,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30648",2,"2016-05-14",210,2.8085875,"Education",71248,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30650",2,"2016-05-14",221,48.8451666666667,"Education",204349,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30652",2,"2016-05-14",220,3.663375,"Education",122592,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30653",2,"2016-05-14",236,9.40269583333333,"Entertainment/public assembly",144086,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30654",2,"2016-05-14",284,14.0430083333333,"Entertainment/public assembly",230259,32.4375,1.42857142857143,3.15,1008.13333333333,199.565217391304,2.69166666666667
"30656",2,"2016-05-15",249,89.2645375,"Entertainment/public assembly",179449,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30657",2,"2016-05-15",247,53.973925,"Education",64560,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30658",2,"2016-05-15",168,64.4756,"Education",183460,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30660",2,"2016-05-15",263,2.9307,"Education",87673,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30661",2,"2016-05-15",166,50.554775,"Lodging/residential",553210,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30664",2,"2016-05-15",209,157.159333333333,"Education",193294,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30665",2,"2016-05-15",253,2.9307,"Education",65907,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30666",2,"2016-05-15",175,13.3103333333333,"Education",111635,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30667",2,"2016-05-15",226,11.4785791666667,"Office",74180,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30668",2,"2016-05-15",210,2.9307,"Education",71248,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30671",2,"2016-05-15",232,38.0992,"Entertainment/public assembly",24345,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30674",2,"2016-05-15",179,6.9604125,"Food sales and service",24867,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30676",2,"2016-05-15",234,14.6536,"Education",179167,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30680",2,"2016-05-15",248,23.8120375,"Education",24643,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30681",2,"2016-05-15",190,17.9506333333333,"Education",137040,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30683",2,"2016-05-15",203,61.4227875,"Lodging/residential",63348,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30684",2,"2016-05-15",221,59.835325,"Education",204349,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30686",2,"2016-05-15",246,98.3009208333333,"Office",202435,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30687",2,"2016-05-15",169,185.24525,"Education",179559,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30689",2,"2016-05-15",220,4.88450416666667,"Education",122592,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30690",2,"2016-05-15",213,99.5220541666667,"Education",49662,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30691",2,"2016-05-15",239,31.8714625,"Lodging/residential",106440,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30692",2,"2016-05-15",225,32.970475,"Lodging/residential",216526,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30693",2,"2016-05-15",236,13.432425,"Entertainment/public assembly",144086,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30694",2,"2016-05-15",177,1.22112916666667,"Entertainment/public assembly",167066,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30695",2,"2016-05-15",184,7.32675,"Education",34171,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30696",2,"2016-05-15",284,6.7162125,"Entertainment/public assembly",230259,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30699",2,"2016-05-15",167,2.9307,"Lodging/residential",86323,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30700",2,"2016-05-15",244,1.9538,"Education",95717,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30701",2,"2016-05-15",201,19.782325,"Education",219608,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30702",2,"2016-05-15",215,5.8614,"Lodging/residential",36406,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30703",2,"2016-05-15",240,1.3432375,"Lodging/residential",111304,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30704",2,"2016-05-15",224,31.7493625,"Education",272278,30.3208333333333,3.33333333333333,2.9375,1004.4,216.5,4.20416666666667
"30708",2,"2016-05-16",260,21.7360958333333,"Education",126985,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30710",2,"2016-05-16",175,13.7987458333333,"Education",111635,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30711",2,"2016-05-16",284,4.27395,"Entertainment/public assembly",230259,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30712",2,"2016-05-16",248,19.0496,"Education",24643,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30713",2,"2016-05-16",253,2.5643625,"Education",65907,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30715",2,"2016-05-16",201,18.8054083333333,"Education",219608,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30716",2,"2016-05-16",263,2.5643625,"Education",87673,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30718",2,"2016-05-16",169,172.179170833333,"Education",179559,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30719",2,"2016-05-16",236,14.409325,"Entertainment/public assembly",144086,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30721",2,"2016-05-16",246,94.2713375,"Office",202435,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30722",2,"2016-05-16",167,2.8085875,"Lodging/residential",86323,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30723",2,"2016-05-16",206,1.46535,"Public services",345837,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30724",2,"2016-05-16",190,15.1420208333333,"Education",137040,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30726",2,"2016-05-16",177,1.70957916666667,"Entertainment/public assembly",167066,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30727",2,"2016-05-16",224,38.8318958333333,"Education",272278,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30728",2,"2016-05-16",213,88.0433916666667,"Education",49662,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30729",2,"2016-05-16",203,55.4392583333333,"Lodging/residential",63348,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30730",2,"2016-05-16",232,36.2675083333333,"Entertainment/public assembly",24345,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30731",2,"2016-05-16",215,5.37295,"Lodging/residential",36406,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30732",2,"2016-05-16",239,34.680075,"Lodging/residential",106440,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30733",2,"2016-05-16",226,10.9901375,"Office",74180,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30735",2,"2016-05-16",192,30.2088384615385,"Education",151637,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30736",2,"2016-05-16",220,4.8845,"Education",122592,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30737",2,"2016-05-16",247,49.5778583333333,"Education",64560,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30738",2,"2016-05-16",225,28.8186416666667,"Lodging/residential",216526,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30741",2,"2016-05-16",168,57.5151791666667,"Education",183460,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30744",2,"2016-05-16",179,6.9604125,"Food sales and service",24867,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30745",2,"2016-05-16",209,141.773070833333,"Education",193294,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30748",2,"2016-05-16",166,49.5778583333333,"Lodging/residential",553210,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30750",2,"2016-05-16",210,2.3201375,"Education",71248,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30752",2,"2016-05-16",234,13.5545708333333,"Education",179167,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30753",2,"2016-05-16",184,8.18154166666667,"Education",34171,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30755",2,"2016-05-16",240,3.7854875,"Lodging/residential",111304,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30756",2,"2016-05-16",221,61.7891333333333,"Education",204349,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30758",2,"2016-05-16",212,222.856145833333,"Education",327256,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30760",2,"2016-05-16",249,84.8684666666667,"Entertainment/public assembly",179449,27.5958333333333,0.833333333333333,3.35833333333333,1005.12083333333,195.909090909091,4.00833333333333
"30764",2,"2016-05-17",210,2.9307,"Education",71248,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30765",2,"2016-05-17",212,254.239166666667,"Education",327256,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30767",2,"2016-05-17",177,3.7855,"Entertainment/public assembly",167066,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30768",2,"2016-05-17",176,1.0990125,"Education",62238,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30770",2,"2016-05-17",201,21.8582375,"Education",219608,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30771",2,"2016-05-17",168,64.3535041666667,"Education",183460,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30774",2,"2016-05-17",184,10.5016958333333,"Education",34171,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30775",2,"2016-05-17",190,15.6304916666667,"Education",137040,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30778",2,"2016-05-17",239,44.4490791666667,"Lodging/residential",106440,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30779",2,"2016-05-17",215,5.8614,"Lodging/residential",36406,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30780",2,"2016-05-17",166,57.14885,"Lodging/residential",553210,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30781",2,"2016-05-17",234,14.6536,"Education",179167,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30783",2,"2016-05-17",249,90.4856625,"Entertainment/public assembly",179449,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30785",2,"2016-05-17",246,105.139341666667,"Office",202435,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30787",2,"2016-05-17",213,96.8355125,"Education",49662,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30788",2,"2016-05-17",232,37.9770875,"Entertainment/public assembly",24345,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30789",2,"2016-05-17",247,56.7825125,"Education",64560,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30790",2,"2016-05-17",209,161.433125,"Education",193294,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30791",2,"2016-05-17",260,39.1982125,"Education",126985,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30794",2,"2016-05-17",240,4.151825,"Lodging/residential",111304,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30795",2,"2016-05-17",225,31.993575,"Lodging/residential",216526,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30797",2,"2016-05-17",284,3.90761666666667,"Entertainment/public assembly",230259,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30800",2,"2016-05-17",169,201.119958333333,"Education",179559,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30801",2,"2016-05-17",175,17.9506083333333,"Education",111635,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30803",2,"2016-05-17",221,73.2677583333333,"Education",204349,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30804",2,"2016-05-17",248,11.7228,"Education",24643,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30805",2,"2016-05-17",226,12.3333875,"Office",74180,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30806",2,"2016-05-17",203,61.5449,"Lodging/residential",63348,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30807",2,"2016-05-17",224,39.32035,"Education",272278,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30809",2,"2016-05-17",236,19.6601833333333,"Entertainment/public assembly",144086,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30810",2,"2016-05-17",263,2.9307,"Education",87673,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30811",2,"2016-05-17",253,2.9307,"Education",65907,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30812",2,"2016-05-17",220,6.7161875,"Education",122592,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30813",2,"2016-05-17",179,7.6930875,"Food sales and service",24867,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30814",2,"2016-05-17",167,2.9307,"Lodging/residential",86323,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30815",2,"2016-05-17",192,32.2378,"Education",151637,27.4875,1.80952380952381,2.36666666666667,1005.83333333333,207.826086956522,3.60833333333333
"30818",2,"2016-05-18",232,38.0992,"Entertainment/public assembly",24345,25.4625,5.5,7.12916666666667,1008.73333333333,213.157894736842,4.84583333333333
"30819",2,"2016-05-18",263,1.9538,"Education",87673,25.4625,5.5,7.12916666666667,1008.73333333333,213.157894736842,4.84583333333333
"30821",2,"2016-05-18",239,45.6702208333333,"Lodging/residential",106440,25.4625,5.5,7.12916666666667,1008.73333333333,213.157894736842,4.84583333333333
"30822",2,"2016-05-18",246,104.162508333333,"Office",202435,25.4625,5.5,7.12916666666667,1008.73333333333,213.157894736842,4.84583333333333
"30823",2,"2016-05-18",225,34.1916,"Lodging/residential",216526,25.4625,5.5,7.12916666666667,1008.73333333333,213.157894736842,4.84583333333333
"30825",2,"2016-05-18",184,11.2343833333333,"Education",34171,25.4625,5.5,7.12916666666667,1008.73333333333,213.157894736842,4.84583333333333
"30828",2,"2016-05-18",175,18.3169416666667,"Education",111635,25.4625,5.5,7.12916666666667,1008.73333333333,213.157894736842,4.84583333333333
"30830",2,"2016-05-18",206,1.46535,"Public services",345837,25.4625,5.5,7.12916666666667,1008.73333333333,213.157894736842,4.84583333333333
"30831",2,"2016-05-18",220,8.30365,"Education",122592,25.4625,5.5,7.12916666666667,1008.73333333333,213.157894736842,4.84583333333333
"30832",2,"2016-05-18",249,91.34045,"Entertainment/public assembly",179449,25.4625,5.5,7.12916666666667,1008.73333333333,213.157894736842,4.84583333333333
"30834",2,"2016-05-18",224,39.6867041666667,"Education",272278,25.4625,5.5,7.12916666666667,1008.73333333333,213.157894736842,4.84583333333333
"30835",2,"2016-05-18",190,16.7295125,"Education",137040,25.4625,5.5,7.12916666666667,1008.73333333333,213.157894736842,4.84583333333333
"30837",2,"2016-05-18",179,7.8152,"Food sales and service",24867,25.4625,5.5,7.12916666666667,1008.73333333333,213.157894736842,4.84583333333333
"30838",2,"2016-05-18",253,2.9307,"Education",65907,25.4625,5.5,7.12916666666667,1008.73333333333,213.157894736842,4.84583333333333
"30839",2,"2016-05-18",221,76.6869291666667,"Education",204349,25.4625,5.5,7.12916666666667,1008.73333333333,213.157894736842,4.84583333333333
"30840",2,"2016-05-18",169,200.997791666667,"Education",179559,25.4625,5.5,7.12916666666667,1008.73333333333,213.157894736842,4.84583333333333
"30841",2,"2016-05-18",247,56.904625,"Education",64560,25.4625,5.5,7.12916666666667,1008.73333333333,213.157894736842,4.84583333333333
"30842",2,"2016-05-18",236,24.5446958333333,"Entertainment/public assembly",144086,25.4625,5.5,7.12916666666667,1008.73333333333,213.157894736842,4.84583333333333
